client_id,soc_dem___age_bucket,soc_dem___gender_cd,soc_dem___income_bucket
78852,26-35,cat_4,60-100k
123641,<=25,cat_6,60-100k
27662,<=25,cat_6,250k+
36178,56-65,cat_4,150-250k
145126,56-65,cat_4,60-100k
144121,36-45,cat_6,60-100k
27096,36-45,cat_6,100-150k
71934,36-45,cat_4,60-100k
75423,26-35,cat_4,30-60k
27054,65+,cat_6,60-100k
147511,26-35,cat_4,100-150k
128026,26-35,cat_4,30-60k
17439,<=25,cat_4,60-100k
43604,36-45,cat_6,100-150k
17974,36-45,cat_6,30-60k
151588,36-45,cat_6,30-60k
55370,36-45,cat_6,250k+
125198,26-35,cat_4,60-100k
28491,<=25,cat_6,150-250k
132892,26-35,cat_4,30-60k
126891,36-45,cat_6,30-60k
21208,36-45,cat_6,60-100k
54639,26-35,cat_6,30-60k
143931,<=25,cat_6,100-150k
105323,36-45,cat_4,250k+
142161,36-45,cat_6,60-100k
154620,36-45,cat_6,60-100k
115113,26-35,cat_6,<=30k
94024,36-45,cat_4,60-100k
37510,36-45,cat_4,250k+
57658,26-35,cat_6,30-60k
10925,46-55,cat_4,60-100k
16182,<=25,cat_6,60-100k
82183,36-45,cat_4,250k+
32599,36-45,cat_6,60-100k
9004,46-55,cat_4,30-60k
67267,26-35,cat_4,30-60k
163526,36-45,cat_4,60-100k
11468,<=25,cat_4,60-100k
155542,26-35,cat_4,60-100k
154368,46-55,cat_4,60-100k
9255,36-45,cat_6,100-150k
133882,26-35,cat_4,60-100k
98073,46-55,cat_6,<=30k
102867,26-35,cat_4,250k+
47484,56-65,cat_6,60-100k
164427,36-45,cat_6,30-60k
37172,36-45,cat_4,60-100k
131329,36-45,cat_6,150-250k
144970,26-35,cat_4,150-250k
46983,36-45,cat_4,30-60k
81226,36-45,cat_4,60-100k
37577,26-35,cat_4,60-100k
78013,36-45,cat_4,60-100k
76324,<=25,cat_6,30-60k
154404,26-35,cat_4,60-100k
16256,<=25,cat_6,60-100k
77989,26-35,cat_6,150-250k
37396,36-45,cat_4,60-100k
136782,<=25,cat_4,60-100k
120199,26-35,cat_6,250k+
80579,26-35,cat_6,150-250k
159730,36-45,cat_4,60-100k
162348,26-35,cat_4,60-100k
91765,26-35,cat_6,60-100k
164889,46-55,cat_4,250k+
158102,<=25,cat_4,150-250k
150022,<=25,cat_6,30-60k
42302,26-35,cat_4,<=30k
162409,26-35,cat_6,30-60k
131000,36-45,cat_4,250k+
87324,36-45,cat_6,60-100k
31948,26-35,cat_6,100-150k
126603,26-35,cat_6,250k+
134710,36-45,cat_4,60-100k
69647,46-55,cat_4,60-100k
93242,26-35,cat_4,60-100k
57228,56-65,cat_6,<=30k
142907,26-35,cat_4,30-60k
20809,<=25,cat_4,30-60k
30369,36-45,cat_6,60-100k
126270,26-35,cat_4,60-100k
8555,46-55,cat_4,60-100k
21829,36-45,cat_6,60-100k
93286,<=25,cat_4,100-150k
78253,46-55,cat_6,60-100k
110111,<=25,cat_4,60-100k
109597,26-35,cat_4,100-150k
131615,26-35,cat_6,250k+
108528,<=25,cat_6,60-100k
66139,<=25,cat_4,60-100k
35709,<=25,cat_6,100-150k
123490,36-45,cat_4,<=30k
97405,46-55,cat_6,100-150k
11577,26-35,cat_4,100-150k
19321,26-35,cat_6,150-250k
143003,46-55,cat_6,60-100k
44650,26-35,cat_4,100-150k
79359,26-35,cat_6,60-100k
161474,26-35,cat_6,30-60k
14805,36-45,cat_4,60-100k
165882,<=25,cat_4,<=30k
98644,36-45,cat_4,60-100k
127558,26-35,cat_4,60-100k
143307,36-45,cat_4,100-150k
164712,36-45,cat_4,100-150k
13647,56-65,cat_4,60-100k
83872,36-45,cat_6,60-100k
94229,46-55,cat_6,60-100k
153884,<=25,cat_4,100-150k
80412,36-45,cat_6,60-100k
79100,46-55,cat_4,60-100k
41256,36-45,cat_4,150-250k
83464,56-65,cat_4,60-100k
157351,36-45,cat_4,60-100k
139458,46-55,cat_4,60-100k
145678,36-45,cat_6,60-100k
131523,<=25,cat_6,30-60k
117864,36-45,cat_4,100-150k
65898,<=25,cat_6,60-100k
71525,36-45,cat_4,30-60k
445,<=25,cat_6,30-60k
108924,36-45,cat_4,<=30k
60210,26-35,cat_6,100-150k
944,26-35,cat_4,<=30k
6890,26-35,cat_6,150-250k
55910,<=25,cat_4,60-100k
80572,36-45,cat_4,60-100k
134898,65+,cat_4,60-100k
41208,26-35,cat_4,60-100k
140113,26-35,cat_4,60-100k
80345,36-45,cat_6,60-100k
60554,36-45,cat_6,60-100k
120124,26-35,cat_6,30-60k
13900,46-55,cat_4,60-100k
102162,56-65,cat_6,100-150k
166432,36-45,cat_4,100-150k
28119,46-55,cat_6,60-100k
157444,26-35,cat_4,60-100k
99826,36-45,cat_6,30-60k
92769,26-35,cat_4,<=30k
99399,26-35,cat_4,100-150k
32828,<=25,cat_6,60-100k
25440,36-45,cat_6,60-100k
3072,46-55,cat_6,60-100k
163122,36-45,cat_6,60-100k
45944,26-35,cat_4,<=30k
150454,36-45,cat_6,250k+
123839,56-65,cat_6,100-150k
70126,26-35,cat_4,250k+
96942,26-35,cat_4,60-100k
74746,36-45,cat_4,100-150k
100586,46-55,cat_4,150-250k
66879,<=25,cat_6,150-250k
147713,<=25,cat_6,30-60k
93393,26-35,cat_4,100-150k
103815,36-45,cat_4,60-100k
12693,46-55,cat_4,30-60k
126238,26-35,cat_4,100-150k
151978,<=25,cat_4,60-100k
156394,<=25,cat_6,150-250k
49931,26-35,cat_6,100-150k
67851,36-45,cat_6,150-250k
77957,<=25,cat_4,60-100k
22137,26-35,cat_6,100-150k
163892,26-35,cat_4,100-150k
158633,56-65,cat_6,250k+
100983,26-35,cat_6,60-100k
51042,46-55,cat_6,100-150k
144272,46-55,cat_4,30-60k
81650,36-45,cat_4,150-250k
113777,36-45,cat_4,250k+
150447,65+,cat_6,60-100k
13553,36-45,cat_4,150-250k
102589,56-65,cat_6,60-100k
112386,26-35,cat_4,60-100k
49277,26-35,cat_6,250k+
75409,26-35,cat_6,60-100k
2353,26-35,cat_4,60-100k
72610,56-65,cat_4,<=30k
119942,46-55,cat_4,30-60k
43962,46-55,cat_4,60-100k
162287,26-35,cat_6,<=30k
41088,46-55,cat_4,30-60k
143405,<=25,cat_4,60-100k
43748,<=25,cat_6,30-60k
62394,36-45,cat_4,60-100k
4480,26-35,cat_6,100-150k
81829,46-55,cat_4,100-150k
162373,26-35,cat_4,60-100k
83867,<=25,cat_4,<=30k
138793,<=25,cat_6,60-100k
92922,26-35,cat_4,150-250k
11394,36-45,cat_4,100-150k
66384,36-45,cat_4,60-100k
9395,26-35,cat_4,60-100k
79058,36-45,cat_6,150-250k
16457,36-45,cat_4,60-100k
26471,36-45,cat_6,60-100k
6970,26-35,cat_6,250k+
103098,26-35,cat_6,60-100k
59345,26-35,cat_4,100-150k
11186,46-55,cat_4,60-100k
113378,36-45,cat_6,60-100k
38333,26-35,cat_6,60-100k
68636,46-55,cat_4,60-100k
145899,36-45,cat_4,60-100k
167282,<=25,cat_4,60-100k
40539,46-55,cat_6,150-250k
137406,56-65,cat_6,<=30k
70022,36-45,cat_6,60-100k
130082,46-55,cat_6,60-100k
45522,<=25,cat_4,30-60k
94618,56-65,cat_4,60-100k
128193,36-45,cat_6,60-100k
28811,46-55,cat_4,100-150k
13734,36-45,cat_4,30-60k
41902,56-65,cat_6,30-60k
58853,<=25,cat_4,250k+
130871,36-45,cat_4,60-100k
147584,<=25,cat_6,60-100k
88496,46-55,cat_4,60-100k
153549,26-35,cat_4,30-60k
58634,46-55,cat_6,100-150k
116209,<=25,cat_4,<=30k
28945,26-35,cat_4,60-100k
130315,65+,cat_4,60-100k
33816,36-45,cat_4,60-100k
140889,36-45,cat_4,60-100k
54851,56-65,cat_6,60-100k
147219,26-35,cat_6,30-60k
93361,26-35,cat_4,60-100k
26165,26-35,cat_4,100-150k
19360,36-45,cat_6,60-100k
14890,36-45,cat_4,60-100k
142746,26-35,cat_6,60-100k
31019,26-35,cat_6,100-150k
48039,26-35,cat_4,60-100k
85981,36-45,cat_4,30-60k
36789,26-35,cat_6,30-60k
102497,36-45,cat_6,150-250k
14484,26-35,cat_6,60-100k
164938,26-35,cat_4,60-100k
136870,<=25,cat_4,60-100k
129348,36-45,cat_4,30-60k
147124,26-35,cat_4,30-60k
26561,46-55,cat_4,250k+
46802,65+,cat_4,60-100k
103596,<=25,cat_4,60-100k
111592,36-45,cat_4,60-100k
32223,36-45,cat_4,60-100k
101559,36-45,cat_4,100-150k
36869,36-45,cat_4,100-150k
53157,26-35,cat_4,30-60k
113072,56-65,cat_4,30-60k
76219,36-45,cat_4,60-100k
92096,<=25,cat_6,60-100k
38439,26-35,cat_4,<=30k
61905,36-45,cat_4,150-250k
124756,26-35,cat_6,60-100k
46793,26-35,cat_6,<=30k
143529,26-35,cat_6,60-100k
81995,65+,cat_6,60-100k
140766,26-35,cat_4,60-100k
85692,36-45,cat_4,250k+
110121,36-45,cat_6,250k+
81910,36-45,cat_4,150-250k
12671,46-55,cat_6,150-250k
130417,46-55,cat_6,60-100k
101013,26-35,cat_4,60-100k
17592,36-45,cat_6,60-100k
145898,26-35,cat_4,30-60k
114006,36-45,cat_6,60-100k
42659,<=25,cat_4,<=30k
81346,26-35,cat_6,100-150k
128099,46-55,cat_4,30-60k
63249,<=25,cat_6,60-100k
151801,36-45,cat_6,250k+
50547,26-35,cat_4,60-100k
112083,36-45,cat_4,60-100k
91908,<=25,cat_6,100-150k
140196,56-65,cat_4,60-100k
36059,36-45,cat_6,250k+
99361,36-45,cat_4,30-60k
116611,26-35,cat_6,60-100k
29539,36-45,cat_6,<=30k
91838,26-35,cat_4,150-250k
21391,36-45,cat_4,150-250k
147241,46-55,cat_4,60-100k
137337,26-35,cat_4,60-100k
135815,36-45,cat_6,60-100k
47330,46-55,cat_4,60-100k
148963,26-35,cat_4,30-60k
22092,46-55,cat_4,60-100k
2198,46-55,cat_4,60-100k
59982,46-55,cat_6,<=30k
45218,36-45,cat_4,60-100k
114234,<=25,cat_6,<=30k
57265,36-45,cat_4,30-60k
125017,36-45,cat_6,60-100k
76,36-45,cat_4,150-250k
86997,46-55,cat_6,150-250k
152382,46-55,cat_6,<=30k
92113,26-35,cat_4,250k+
61309,36-45,cat_4,60-100k
15947,26-35,cat_4,60-100k
129043,46-55,cat_4,250k+
97635,46-55,cat_6,60-100k
125742,36-45,cat_6,150-250k
89056,26-35,cat_4,150-250k
89086,<=25,cat_4,<=30k
107897,46-55,cat_6,60-100k
69532,36-45,cat_6,60-100k
6486,46-55,cat_6,30-60k
34051,36-45,cat_4,250k+
89725,<=25,cat_4,30-60k
68066,26-35,cat_4,60-100k
55732,46-55,cat_6,30-60k
61329,<=25,cat_4,150-250k
54646,36-45,cat_4,30-60k
147810,26-35,cat_4,60-100k
58139,36-45,cat_6,150-250k
138816,46-55,cat_6,60-100k
104861,36-45,cat_6,60-100k
93835,46-55,cat_4,150-250k
44474,26-35,cat_4,60-100k
90456,36-45,cat_6,60-100k
75148,56-65,cat_4,60-100k
160445,26-35,cat_4,60-100k
25658,65+,cat_4,<=30k
69856,26-35,cat_6,100-150k
96702,36-45,cat_6,60-100k
49020,36-45,cat_6,60-100k
44672,36-45,cat_4,30-60k
73520,36-45,cat_4,60-100k
147598,36-45,cat_6,100-150k
88290,36-45,cat_4,60-100k
106037,36-45,cat_4,60-100k
85995,56-65,cat_4,60-100k
143420,<=25,cat_4,60-100k
41423,26-35,cat_4,60-100k
58527,26-35,cat_4,250k+
9481,36-45,cat_6,30-60k
70298,<=25,cat_6,60-100k
130569,<=25,cat_4,30-60k
135273,36-45,cat_6,60-100k
108728,26-35,cat_4,30-60k
98918,36-45,cat_4,60-100k
39931,46-55,cat_6,30-60k
20322,<=25,cat_6,250k+
85321,<=25,cat_6,250k+
56061,26-35,cat_4,150-250k
118222,36-45,cat_4,250k+
4608,26-35,cat_4,60-100k
8908,26-35,cat_4,100-150k
57010,36-45,cat_4,60-100k
99996,26-35,cat_4,250k+
87492,26-35,cat_6,250k+
6630,26-35,cat_4,60-100k
3601,56-65,cat_4,60-100k
2837,36-45,cat_4,100-150k
62363,36-45,cat_4,60-100k
160114,36-45,cat_6,100-150k
157533,<=25,cat_6,60-100k
5796,26-35,cat_6,60-100k
31678,26-35,cat_4,60-100k
19249,36-45,cat_4,250k+
130455,36-45,cat_6,150-250k
152075,26-35,cat_4,30-60k
27209,36-45,cat_4,60-100k
151930,65+,cat_4,<=30k
74039,46-55,cat_6,100-150k
359,36-45,cat_6,100-150k
135995,<=25,cat_4,60-100k
35772,36-45,cat_6,100-150k
124152,56-65,cat_6,30-60k
59254,<=25,cat_6,150-250k
101598,26-35,cat_4,60-100k
51045,<=25,cat_4,60-100k
152635,26-35,cat_4,150-250k
49820,56-65,cat_4,150-250k
66078,26-35,cat_4,60-100k
24362,<=25,cat_4,<=30k
74250,<=25,cat_4,100-150k
105770,36-45,cat_6,100-150k
143559,<=25,cat_4,<=30k
87495,<=25,cat_6,60-100k
87049,<=25,cat_6,60-100k
54960,56-65,cat_4,100-150k
153158,26-35,cat_4,60-100k
22618,26-35,cat_6,100-150k
46323,36-45,cat_4,150-250k
42501,26-35,cat_4,30-60k
130574,<=25,cat_4,100-150k
6476,26-35,cat_6,<=30k
33053,46-55,cat_4,60-100k
124751,26-35,cat_4,100-150k
142205,56-65,cat_4,60-100k
34193,<=25,cat_6,<=30k
153850,<=25,cat_6,<=30k
76035,26-35,cat_4,60-100k
145464,36-45,cat_4,100-150k
141543,36-45,cat_4,60-100k
61638,26-35,cat_4,60-100k
11890,26-35,cat_4,30-60k
162926,26-35,cat_4,250k+
53623,46-55,cat_4,100-150k
6456,26-35,cat_4,100-150k
103914,26-35,cat_4,60-100k
28482,26-35,cat_6,60-100k
166892,26-35,cat_6,30-60k
22294,<=25,cat_4,60-100k
76756,36-45,cat_4,<=30k
146757,36-45,cat_6,30-60k
146581,26-35,cat_6,250k+
5872,<=25,cat_6,60-100k
73072,36-45,cat_4,60-100k
39796,36-45,cat_6,60-100k
34881,26-35,cat_4,<=30k
113986,36-45,cat_4,30-60k
76627,<=25,cat_4,60-100k
78576,46-55,cat_6,60-100k
69708,46-55,cat_4,100-150k
146066,46-55,cat_4,30-60k
104971,46-55,cat_6,60-100k
156106,<=25,cat_6,60-100k
75871,36-45,cat_4,100-150k
155355,26-35,cat_6,60-100k
85132,26-35,cat_4,60-100k
141519,36-45,cat_4,100-150k
18149,26-35,cat_6,100-150k
32018,36-45,cat_4,100-150k
891,36-45,cat_6,250k+
43586,36-45,cat_6,250k+
91666,46-55,cat_4,60-100k
156767,26-35,cat_4,30-60k
113355,26-35,cat_4,100-150k
130851,26-35,cat_4,250k+
25019,36-45,cat_4,60-100k
119361,46-55,cat_4,30-60k
110695,26-35,cat_4,60-100k
139130,<=25,cat_4,100-150k
19485,<=25,cat_6,30-60k
142586,<=25,cat_4,30-60k
63117,26-35,cat_6,<=30k
97345,<=25,cat_4,30-60k
51004,36-45,cat_6,100-150k
92071,36-45,cat_4,150-250k
38098,46-55,cat_4,30-60k
20670,46-55,cat_4,100-150k
64189,26-35,cat_6,60-100k
52186,36-45,cat_4,30-60k
91823,36-45,cat_4,<=30k
122418,46-55,cat_6,60-100k
147475,<=25,cat_4,60-100k
41227,56-65,cat_6,30-60k
11790,<=25,cat_6,60-100k
167431,26-35,cat_6,60-100k
156136,36-45,cat_6,<=30k
73665,26-35,cat_6,30-60k
17337,36-45,cat_6,30-60k
109917,<=25,cat_4,60-100k
126236,26-35,cat_6,30-60k
14723,26-35,cat_4,60-100k
3481,26-35,cat_4,60-100k
32855,56-65,cat_4,60-100k
97782,46-55,cat_6,60-100k
57079,<=25,cat_4,60-100k
16859,26-35,cat_6,60-100k
15188,36-45,cat_6,60-100k
126154,36-45,cat_4,60-100k
61801,36-45,cat_4,60-100k
20497,36-45,cat_6,100-150k
82097,46-55,cat_6,100-150k
120034,<=25,cat_6,60-100k
113112,46-55,cat_4,100-150k
82988,26-35,cat_4,30-60k
74328,<=25,cat_4,250k+
101359,46-55,cat_6,60-100k
51206,26-35,cat_6,30-60k
41624,26-35,cat_4,150-250k
139207,46-55,cat_6,60-100k
29455,36-45,cat_4,60-100k
83440,36-45,cat_4,250k+
155501,26-35,cat_4,60-100k
61587,56-65,cat_6,60-100k
44189,36-45,cat_6,60-100k
71061,26-35,cat_4,<=30k
54460,36-45,cat_4,60-100k
129250,36-45,cat_6,30-60k
147611,26-35,cat_6,60-100k
144843,26-35,cat_4,60-100k
59408,<=25,cat_6,60-100k
83718,36-45,cat_6,60-100k
167527,36-45,cat_4,60-100k
149454,46-55,cat_6,60-100k
147380,26-35,cat_4,60-100k
93188,26-35,cat_4,30-60k
83122,46-55,cat_4,30-60k
123856,65+,cat_4,30-60k
148130,46-55,cat_4,60-100k
43433,46-55,cat_4,30-60k
27744,26-35,cat_4,150-250k
166435,26-35,cat_4,100-150k
83941,36-45,cat_4,<=30k
74389,36-45,cat_6,60-100k
151634,26-35,cat_4,<=30k
1609,36-45,cat_4,60-100k
57539,46-55,cat_4,60-100k
17308,36-45,cat_4,150-250k
159644,26-35,cat_4,150-250k
107717,26-35,cat_4,100-150k
166344,26-35,cat_4,250k+
166115,<=25,cat_4,60-100k
1255,36-45,cat_4,60-100k
133860,65+,cat_4,60-100k
145973,26-35,cat_6,60-100k
121924,36-45,cat_6,30-60k
33105,65+,cat_6,60-100k
55612,46-55,cat_6,100-150k
78201,36-45,cat_4,60-100k
42485,36-45,cat_6,60-100k
131512,26-35,cat_4,60-100k
55091,<=25,cat_4,30-60k
90619,26-35,cat_4,150-250k
113166,36-45,cat_4,60-100k
117291,46-55,cat_4,60-100k
21130,26-35,cat_6,100-150k
88540,<=25,cat_4,30-60k
165613,26-35,cat_4,60-100k
34076,36-45,cat_4,60-100k
84402,36-45,cat_6,30-60k
53076,36-45,cat_4,60-100k
15748,56-65,cat_6,60-100k
156109,36-45,cat_4,60-100k
98973,46-55,cat_6,250k+
96442,36-45,cat_6,30-60k
159705,46-55,cat_6,<=30k
45702,65+,cat_6,<=30k
93797,26-35,cat_6,30-60k
113918,26-35,cat_6,100-150k
88081,<=25,cat_6,30-60k
131374,<=25,cat_6,60-100k
76728,36-45,cat_4,60-100k
86506,56-65,cat_6,60-100k
85935,36-45,cat_6,30-60k
77241,<=25,cat_6,<=30k
26878,<=25,cat_6,60-100k
84900,26-35,cat_6,100-150k
112514,26-35,cat_4,30-60k
107798,26-35,cat_6,30-60k
64004,36-45,cat_4,60-100k
157758,36-45,cat_6,250k+
64611,26-35,cat_6,30-60k
31199,<=25,cat_6,60-100k
43104,46-55,cat_6,60-100k
161131,<=25,cat_4,60-100k
115076,36-45,cat_4,60-100k
32792,26-35,cat_4,30-60k
103474,36-45,cat_4,<=30k
101004,26-35,cat_4,150-250k
31519,<=25,cat_6,30-60k
120250,<=25,cat_4,60-100k
28397,<=25,cat_6,150-250k
130709,36-45,cat_4,60-100k
114358,36-45,cat_4,250k+
51792,26-35,cat_4,60-100k
137007,<=25,cat_4,<=30k
138531,36-45,cat_4,<=30k
50835,26-35,cat_4,150-250k
145566,36-45,cat_6,150-250k
9532,26-35,cat_6,100-150k
143150,36-45,cat_4,150-250k
158630,36-45,cat_6,60-100k
131503,26-35,cat_6,30-60k
101814,36-45,cat_6,150-250k
126534,36-45,cat_4,<=30k
75870,26-35,cat_6,60-100k
135139,26-35,cat_6,60-100k
82351,<=25,cat_6,60-100k
56746,26-35,cat_4,<=30k
130927,46-55,cat_4,30-60k
89638,46-55,cat_4,60-100k
122716,26-35,cat_6,100-150k
73652,36-45,cat_6,60-100k
27778,46-55,cat_4,60-100k
95919,26-35,cat_6,100-150k
128196,36-45,cat_4,<=30k
137737,36-45,cat_4,60-100k
105600,46-55,cat_4,250k+
50572,36-45,cat_6,30-60k
55950,26-35,cat_4,250k+
78034,46-55,cat_4,100-150k
56123,46-55,cat_6,<=30k
40780,65+,cat_4,60-100k
83529,36-45,cat_6,150-250k
51951,26-35,cat_4,30-60k
38979,46-55,cat_4,60-100k
111633,46-55,cat_6,60-100k
126771,46-55,cat_6,100-150k
152317,36-45,cat_4,100-150k
110672,26-35,cat_6,60-100k
143210,36-45,cat_4,30-60k
164158,36-45,cat_4,60-100k
142452,36-45,cat_4,60-100k
148762,26-35,cat_4,150-250k
145051,46-55,cat_4,150-250k
83342,26-35,cat_6,250k+
136884,26-35,cat_4,250k+
45427,26-35,cat_4,<=30k
27728,46-55,cat_6,250k+
97769,36-45,cat_4,60-100k
17263,26-35,cat_6,150-250k
163413,36-45,cat_4,100-150k
160246,26-35,cat_6,60-100k
125605,46-55,cat_4,30-60k
100464,26-35,cat_4,30-60k
154573,36-45,cat_4,30-60k
77479,56-65,cat_4,100-150k
106523,36-45,cat_4,30-60k
160358,26-35,cat_6,60-100k
56877,26-35,cat_4,100-150k
106890,<=25,cat_6,30-60k
142163,56-65,cat_4,60-100k
110775,36-45,cat_4,60-100k
159434,26-35,cat_4,60-100k
56148,65+,cat_4,60-100k
131576,<=25,cat_6,60-100k
46447,26-35,cat_4,<=30k
129003,36-45,cat_6,30-60k
67829,26-35,cat_4,<=30k
61422,26-35,cat_4,100-150k
113266,36-45,cat_4,30-60k
4005,36-45,cat_6,60-100k
36220,46-55,cat_4,60-100k
128325,26-35,cat_4,100-150k
56027,<=25,cat_4,60-100k
27263,36-45,cat_4,60-100k
124806,26-35,cat_4,60-100k
32112,<=25,cat_4,60-100k
159072,26-35,cat_4,150-250k
163144,36-45,cat_4,100-150k
58532,36-45,cat_4,30-60k
27511,<=25,cat_4,60-100k
85514,36-45,cat_6,250k+
110669,26-35,cat_4,250k+
39625,<=25,cat_6,60-100k
103922,26-35,cat_6,60-100k
23861,<=25,cat_4,30-60k
135583,46-55,cat_4,60-100k
119848,46-55,cat_4,60-100k
8439,46-55,cat_4,30-60k
32091,36-45,cat_6,60-100k
125325,26-35,cat_4,100-150k
133617,26-35,cat_4,30-60k
59139,26-35,cat_4,60-100k
159475,26-35,cat_4,100-150k
97766,<=25,cat_6,100-150k
11084,26-35,cat_4,30-60k
93717,46-55,cat_6,60-100k
58990,46-55,cat_6,100-150k
20943,<=25,cat_4,<=30k
142139,36-45,cat_4,60-100k
61935,46-55,cat_4,30-60k
4526,36-45,cat_4,60-100k
77343,26-35,cat_6,150-250k
64928,36-45,cat_6,30-60k
252,26-35,cat_4,250k+
129380,36-45,cat_4,60-100k
80997,36-45,cat_4,150-250k
87075,26-35,cat_4,100-150k
121403,<=25,cat_4,150-250k
47888,36-45,cat_4,<=30k
4001,<=25,cat_6,60-100k
145748,26-35,cat_4,150-250k
89974,46-55,cat_4,<=30k
62727,36-45,cat_6,30-60k
54530,26-35,cat_6,60-100k
115002,<=25,cat_4,60-100k
158483,46-55,cat_4,60-100k
157731,26-35,cat_6,150-250k
38417,36-45,cat_6,<=30k
27565,36-45,cat_6,30-60k
133701,36-45,cat_6,60-100k
86405,36-45,cat_4,150-250k
116875,26-35,cat_4,60-100k
98577,46-55,cat_6,60-100k
165660,36-45,cat_4,60-100k
11217,36-45,cat_4,60-100k
7504,36-45,cat_6,100-150k
151964,36-45,cat_4,60-100k
66402,36-45,cat_4,30-60k
50603,26-35,cat_6,60-100k
111979,<=25,cat_4,250k+
90900,36-45,cat_4,60-100k
36370,26-35,cat_4,100-150k
109096,56-65,cat_4,30-60k
101555,36-45,cat_4,60-100k
51336,<=25,cat_6,60-100k
108030,26-35,cat_4,60-100k
164632,36-45,cat_4,150-250k
150966,36-45,cat_4,60-100k
83416,26-35,cat_4,60-100k
127688,26-35,cat_4,60-100k
79988,46-55,cat_4,<=30k
5762,<=25,cat_6,60-100k
126947,26-35,cat_4,150-250k
52885,26-35,cat_6,60-100k
6191,36-45,cat_4,30-60k
139843,26-35,cat_6,60-100k
117360,26-35,cat_4,60-100k
12091,26-35,cat_6,30-60k
123444,<=25,cat_6,60-100k
114877,26-35,cat_4,30-60k
57969,<=25,cat_6,60-100k
155546,26-35,cat_6,150-250k
146764,<=25,cat_4,30-60k
103632,36-45,cat_4,60-100k
109726,36-45,cat_4,60-100k
131076,36-45,cat_6,60-100k
156212,<=25,cat_6,60-100k
76106,36-45,cat_4,30-60k
118613,26-35,cat_4,<=30k
125239,26-35,cat_4,30-60k
101853,<=25,cat_6,60-100k
81890,26-35,cat_6,60-100k
7429,56-65,cat_4,150-250k
89982,26-35,cat_4,60-100k
62451,36-45,cat_4,<=30k
145671,36-45,cat_4,<=30k
63285,26-35,cat_4,60-100k
75735,26-35,cat_6,250k+
104755,36-45,cat_6,30-60k
47874,56-65,cat_4,60-100k
151125,26-35,cat_6,30-60k
23983,26-35,cat_4,100-150k
103741,26-35,cat_4,60-100k
44177,26-35,cat_4,60-100k
50154,26-35,cat_6,60-100k
143144,46-55,cat_6,150-250k
3455,56-65,cat_6,100-150k
9619,26-35,cat_6,60-100k
19985,<=25,cat_4,60-100k
147228,46-55,cat_4,30-60k
99136,26-35,cat_4,60-100k
162178,26-35,cat_6,60-100k
5683,26-35,cat_6,60-100k
93488,<=25,cat_4,30-60k
138190,36-45,cat_4,<=30k
55866,26-35,cat_4,60-100k
166602,26-35,cat_6,60-100k
129207,26-35,cat_4,60-100k
14666,<=25,cat_6,60-100k
80804,46-55,cat_6,60-100k
12311,56-65,cat_4,<=30k
130168,<=25,cat_4,60-100k
113568,36-45,cat_4,60-100k
62271,36-45,cat_6,60-100k
30919,36-45,cat_6,60-100k
94066,36-45,cat_6,150-250k
137541,36-45,cat_4,30-60k
20351,46-55,cat_6,100-150k
58509,65+,cat_4,60-100k
97717,36-45,cat_4,60-100k
46416,26-35,cat_4,30-60k
157088,46-55,cat_4,60-100k
134968,26-35,cat_4,250k+
150813,<=25,cat_6,60-100k
112272,26-35,cat_6,<=30k
13919,26-35,cat_4,<=30k
40779,65+,cat_4,<=30k
98498,65+,cat_6,60-100k
11769,<=25,cat_4,100-150k
167404,36-45,cat_4,30-60k
46066,26-35,cat_4,30-60k
51816,36-45,cat_4,150-250k
58172,26-35,cat_4,150-250k
128556,36-45,cat_4,100-150k
78104,26-35,cat_4,60-100k
159029,<=25,cat_4,<=30k
99847,56-65,cat_6,100-150k
119179,36-45,cat_6,30-60k
28293,36-45,cat_6,100-150k
151215,26-35,cat_4,60-100k
9432,36-45,cat_4,100-150k
2309,26-35,cat_4,30-60k
114869,26-35,cat_4,60-100k
18887,<=25,cat_4,60-100k
115801,26-35,cat_6,60-100k
130650,36-45,cat_4,60-100k
158420,26-35,cat_4,100-150k
157109,<=25,cat_4,30-60k
44171,<=25,cat_4,60-100k
17224,26-35,cat_4,60-100k
67362,26-35,cat_4,60-100k
113156,36-45,cat_6,60-100k
8336,36-45,cat_4,60-100k
99747,26-35,cat_6,60-100k
158034,<=25,cat_4,60-100k
138941,56-65,cat_6,60-100k
165320,36-45,cat_6,30-60k
160318,36-45,cat_6,100-150k
114597,36-45,cat_4,100-150k
32149,26-35,cat_4,250k+
79254,36-45,cat_4,100-150k
145473,56-65,cat_4,60-100k
152724,36-45,cat_6,60-100k
50971,46-55,cat_4,60-100k
162576,36-45,cat_6,100-150k
51311,26-35,cat_6,60-100k
161208,36-45,cat_4,250k+
106608,26-35,cat_4,60-100k
54180,26-35,cat_6,60-100k
9557,26-35,cat_6,250k+
91771,36-45,cat_6,100-150k
8858,26-35,cat_4,<=30k
80329,26-35,cat_4,250k+
78324,36-45,cat_4,100-150k
57522,36-45,cat_4,60-100k
34758,<=25,cat_6,<=30k
54249,56-65,cat_6,60-100k
62041,<=25,cat_4,60-100k
119876,<=25,cat_4,60-100k
8515,26-35,cat_6,60-100k
132797,36-45,cat_4,30-60k
70419,56-65,cat_4,150-250k
